tanggal,komoditi,satuan,harga
2018-07-31,Ayam Kampung,ekor,64660
2018-07-02,Telur Ayam Ras,Kg,24760
2018-07-03,Telur Ayam Ras,Kg,25660
2018-07-04,Telur Ayam Ras,Kg,25360
2018-07-05,Telur Ayam Ras,Kg,25960
2018-07-06,Telur Ayam Ras,Kg,25960
2018-07-09,Telur Ayam Ras,Kg,25210
2018-07-10,Telur Ayam Ras,Kg,26560
2018-07-11,Telur Ayam Ras,Kg,26760
2018-07-12,Telur Ayam Ras,Kg,26960
2018-07-13,Telur Ayam Ras,Kg,27160
2018-07-16,Telur Ayam Ras,Kg,26860
2018-07-17,Telur Ayam Ras,Kg,26360
2018-07-18,Telur Ayam Ras,Kg,26960
2018-07-19,Telur Ayam Ras,Kg,27060
2018-07-20,Telur Ayam Ras,Kg,27960
2018-07-23,Telur Ayam Ras,Kg,28060
2018-07-24,Telur Ayam Ras,Kg,27560
2018-07-25,Telur Ayam Ras,Kg,27760
2018-07-26,Telur Ayam Ras,Kg,27140
2018-07-27,Telur Ayam Ras,Kg,27140
2018-07-30,Telur Ayam Ras,Kg,26940
2018-07-31,Telur Ayam Ras,Kg,26940
2018-07-02,Telur Ayam Kampung,butir,2240
2018-07-03,Telur Ayam Kampung,butir,2340
2018-07-04,Telur Ayam Kampung,butir,2390
2018-07-05,Telur Ayam Kampung,butir,2300
2018-07-06,Telur Ayam Kampung,butir,2150
2018-07-09,Telur Ayam Kampung,butir,2290
2018-07-10,Telur Ayam Kampung,butir,2190
2018-07-11,Telur Ayam Kampung,butir,6740
2018-07-12,Telur Ayam Kampung,butir,2240
2018-07-13,Telur Ayam Kampung,butir,2280
2018-07-16,Telur Ayam Kampung,butir,2380
2018-07-17,Telur Ayam Kampung,butir,2440
2018-07-18,Telur Ayam Kampung,butir,2280
2018-07-19,Telur Ayam Kampung,butir,2390
2018-07-20,Telur Ayam Kampung,butir,2270
2018-07-23,Telur Ayam Kampung,butir,2280
2018-07-24,Telur Ayam Kampung,butir,2330
2018-07-25,Telur Ayam Kampung,butir,2350
2018-07-26,Telur Ayam Kampung,butir,2320
2018-07-27,Telur Ayam Kampung,butir,2220
2018-07-30,Telur Ayam Kampung,butir,2320
2018-07-31,Telur Ayam Kampung,butir,2320
2018-07-02,Susu Kental Manis Kaleng Merk Bendera,buah,11550
2018-07-03,Susu Kental Manis Kaleng Merk Bendera,buah,11600
2018-07-04,Susu Kental Manis Kaleng Merk Bendera,buah,11500
2018-07-05,Susu Kental Manis Kaleng Merk Bendera,buah,11500
2018-07-06,Susu Kental Manis Kaleng Merk Bendera,buah,11500
2018-07-09,Susu Kental Manis Kaleng Merk Bendera,buah,11575
2018-07-10,Susu Kental Manis Kaleng Merk Bendera,buah,11500
2018-07-11,Susu Kental Manis Kaleng Merk Bendera,buah,11500
2018-07-12,Susu Kental Manis Kaleng Merk Bendera,buah,12200
2018-07-13,Susu Kental Manis Kaleng Merk Bendera,buah,12500
2018-07-16,Susu Kental Manis Kaleng Merk Bendera,buah,11900
2018-07-17,Susu Kental Manis Kaleng Merk Bendera,buah,11900
2018-07-18,Susu Kental Manis Kaleng Merk Bendera,buah,11900
2018-07-19,Susu Kental Manis Kaleng Merk Bendera,buah,11900
2018-07-20,Susu Kental Manis Kaleng Merk Bendera,buah,11900
2018-07-23,Susu Kental Manis Kaleng Merk Bendera,buah,11900
2018-07-24,Susu Kental Manis Kaleng Merk Bendera,buah,11900
2018-07-25,Susu Kental Manis Kaleng Merk Bendera,buah,11900
2018-07-26,Susu Kental Manis Kaleng Merk Bendera,buah,11940
2018-07-27,Susu Kental Manis Kaleng Merk Bendera,buah,11940
2018-07-30,Susu Kental Manis Kaleng Merk Bendera,buah,11940
2018-07-31,Susu Kental Manis Kaleng Merk Bendera,buah,11940
2018-07-02,Susu Kental Manis Kaleng Merk Indomilk,buah,9540
2018-07-03,Susu Kental Manis Kaleng Merk Indomilk,buah,9640
2018-07-04,Susu Kental Manis Kaleng Merk Indomilk,buah,9640
2018-07-05,Susu Kental Manis Kaleng Merk Indomilk,buah,10040
2018-07-06,Susu Kental Manis Kaleng Merk Indomilk,buah,9940
2018-07-09,Susu Kental Manis Kaleng Merk Indomilk,buah,9590
2018-07-10,Susu Kental Manis Kaleng Merk Indomilk,buah,9540
2018-07-11,Susu Kental Manis Kaleng Merk Indomilk,buah,9840
2018-07-12,Susu Kental Manis Kaleng Merk Indomilk,buah,9640
2018-07-13,Susu Kental Manis Kaleng Merk Indomilk,buah,10040
2018-07-16,Susu Kental Manis Kaleng Merk Indomilk,buah,9940
2018-07-17,Susu Kental Manis Kaleng Merk Indomilk,buah,10040
2018-07-18,Susu Kental Manis Kaleng Merk Indomilk,buah,10040
2018-07-19,Susu Kental Manis Kaleng Merk Indomilk,buah,9940
2018-07-20,Susu Kental Manis Kaleng Merk Indomilk,buah,10240
2018-07-23,Susu Kental Manis Kaleng Merk Indomilk,buah,10440
2018-07-24,Susu Kental Manis Kaleng Merk Indomilk,buah,10240
2018-07-25,Susu Kental Manis Kaleng Merk Indomilk,buah,10240
2018-07-26,Susu Kental Manis Kaleng Merk Indomilk,buah,10240
2018-07-27,Susu Kental Manis Kaleng Merk Indomilk,buah,10240
